mode,model_key,condition,answer_request_id,sample_id,domain,difficulty,atom_count,over_budget,under_budget,total_budget,sample_any_opb,sample_any_upb,sample_any_error,sample_exact,severe_two_step,scs_rho_0_25,scs_rho_0_5,scs_rho_0_75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_71f66353f349409e,crk2_v2_raw_coding_71f66353f349409e,coding,level_1,10,0,6,6,0,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_724246eb80394954,crk2_v2_raw_coding_724246eb80394954,coding,level_3,18,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_734e3d968a620468,crk2_v2_raw_coding_734e3d968a620468,coding,level_2,15,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_766631dee60346fb,crk2_v2_raw_coding_766631dee60346fb,coding,level_1,15,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_7747bea9f4ba342b,crk2_v2_raw_coding_7747bea9f4ba342b,coding,level_3,25,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_775f3f398b68390a,crk2_v2_raw_coding_775f3f398b68390a,coding,level_2,15,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_78334ca8e5a42e60,crk2_v2_raw_coding_78334ca8e5a42e60,coding,level_3,22,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_796475b69da0c927,crk2_v2_raw_coding_796475b69da0c927,coding,level_1,7,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_7d19fb5dc81a0603,crk2_v2_raw_coding_7d19fb5dc81a0603,coding,level_1,9,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_83c2aa2d17678a39,crk2_v2_raw_coding_83c2aa2d17678a39,coding,level_2,11,1,3,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_890ee5dc8732e6da,crk2_v2_raw_coding_890ee5dc8732e6da,coding,level_1,6,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_8b3d813236951ae2,crk2_v2_raw_coding_8b3d813236951ae2,coding,level_1,9,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_8f148dfd57feca99,crk2_v2_raw_coding_8f148dfd57feca99,coding,level_2,12,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_8f7dc705d1bf486a,crk2_v2_raw_coding_8f7dc705d1bf486a,coding,level_3,30,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_9001752d8c466df0,crk2_v2_raw_coding_9001752d8c466df0,coding,level_3,19,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_930103aafd8caa9f,crk2_v2_raw_coding_930103aafd8caa9f,coding,level_3,16,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_930e6a9b0b20deef,crk2_v2_raw_coding_930e6a9b0b20deef,coding,level_3,13,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_936264b0ac042bab,crk2_v2_raw_coding_936264b0ac042bab,coding,level_3,23,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_93a71744170d0baa,crk2_v2_raw_coding_93a71744170d0baa,coding,level_3,22,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_943848de98c591b9,crk2_v2_raw_coding_943848de98c591b9,coding,level_3,24,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_947a75cee071bf2a,crk2_v2_raw_coding_947a75cee071bf2a,coding,level_2,13,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_95d58713303a4eaa,crk2_v2_raw_coding_95d58713303a4eaa,coding,level_2,12,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_968531f1fc7be5b4,crk2_v2_raw_coding_968531f1fc7be5b4,coding,level_1,8,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_96bdc855569bff56,crk2_v2_raw_coding_96bdc855569bff56,coding,level_1,7,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_9d47138ed26cae7c,crk2_v2_raw_coding_9d47138ed26cae7c,coding,level_3,27,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_9f7be06fd1c9e368,crk2_v2_raw_coding_9f7be06fd1c9e368,coding,level_2,11,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_a6c7ae88e9ce66b5,crk2_v2_raw_coding_a6c7ae88e9ce66b5,coding,level_2,25,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_a7af373b1a30ff77,crk2_v2_raw_coding_a7af373b1a30ff77,coding,level_3,26,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_a82ae8a3d4c212ea,crk2_v2_raw_coding_a82ae8a3d4c212ea,coding,level_2,11,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_a99f4d548c28a7e5,crk2_v2_raw_coding_a99f4d548c28a7e5,coding,level_1,10,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_a9b158a0d54265a9,crk2_v2_raw_coding_a9b158a0d54265a9,coding,level_2,10,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_ab26a2af3a3e10d7,crk2_v2_raw_coding_ab26a2af3a3e10d7,coding,level_2,14,0,8,8,0,1,1,0,1,1.52587890625e-05,0.00390625,0.1001129150390625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_ab6e94ae9f55b1c8,crk2_v2_raw_coding_ab6e94ae9f55b1c8,coding,level_2,23,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_adebff57f9a6a1ae,crk2_v2_raw_coding_adebff57f9a6a1ae,coding,level_2,15,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_b02d9ebbca685ed1,crk2_v2_raw_coding_b02d9ebbca685ed1,coding,level_2,12,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_b1d854fa38af4f3b,crk2_v2_raw_coding_b1d854fa38af4f3b,coding,level_1,7,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_b2e0bdac3d6ca3b5,crk2_v2_raw_coding_b2e0bdac3d6ca3b5,coding,level_2,31,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_b9896c8a7f17259a,crk2_v2_raw_coding_b9896c8a7f17259a,coding,level_2,9,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_b9dc25a6a32e792a,crk2_v2_raw_coding_b9dc25a6a32e792a,coding,level_2,15,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_ba10f984f5cba592,crk2_v2_raw_coding_ba10f984f5cba592,coding,level_3,20,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_ba85a7fba9409dee,crk2_v2_raw_coding_ba85a7fba9409dee,coding,level_1,13,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_ba8eaa4db9d3e847,crk2_v2_raw_coding_ba8eaa4db9d3e847,coding,level_3,26,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_bb9d561d7615d2cc,crk2_v2_raw_coding_bb9d561d7615d2cc,coding,level_2,13,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_bc4fb6a77c8cc374,crk2_v2_raw_coding_bc4fb6a77c8cc374,coding,level_2,18,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_bca6dcb21d29c99e,crk2_v2_raw_coding_bca6dcb21d29c99e,coding,level_2,10,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_bd274817370263fa,crk2_v2_raw_coding_bd274817370263fa,coding,level_3,15,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_c03633a1244143c6,crk2_v2_raw_coding_c03633a1244143c6,coding,level_3,24,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_c2f1d3b5325ca318,crk2_v2_raw_coding_c2f1d3b5325ca318,coding,level_2,53,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_c3b926d9ae08de27,crk2_v2_raw_coding_c3b926d9ae08de27,coding,level_3,21,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_c751208ba76c81a5,crk2_v2_raw_coding_c751208ba76c81a5,coding,level_2,19,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_ca2a64bd3fa1555b,crk2_v2_raw_coding_ca2a64bd3fa1555b,coding,level_2,12,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_cc393830a8690574,crk2_v2_raw_coding_cc393830a8690574,coding,level_2,20,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_d22561b792d8ca17,crk2_v2_raw_coding_d22561b792d8ca17,coding,level_1,7,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_d5d225fe9c03f8c3,crk2_v2_raw_coding_d5d225fe9c03f8c3,coding,level_2,15,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_d8a17551897aa992,crk2_v2_raw_coding_d8a17551897aa992,coding,level_2,33,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_da7d5d44935279fe,crk2_v2_raw_coding_da7d5d44935279fe,coding,level_2,12,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_dade5d28ad7a8fb1,crk2_v2_raw_coding_dade5d28ad7a8fb1,coding,level_1,7,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_e094a1dd8d7e68e9,crk2_v2_raw_coding_e094a1dd8d7e68e9,coding,level_3,20,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_e12b5f38b8593113,crk2_v2_raw_coding_e12b5f38b8593113,coding,level_1,17,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_e30d2bfe8c221c63,crk2_v2_raw_coding_e30d2bfe8c221c63,coding,level_2,19,0,3,3,0,1,1,0,0,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_e46b8390a7a73cdd,crk2_v2_raw_coding_e46b8390a7a73cdd,coding,level_2,11,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_e4a6e49924a8b2a2,crk2_v2_raw_coding_e4a6e49924a8b2a2,coding,level_2,16,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_e6a72d8060519d03,crk2_v2_raw_coding_e6a72d8060519d03,coding,level_2,18,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_e7ca9dab01b2f03e,crk2_v2_raw_coding_e7ca9dab01b2f03e,coding,level_3,19,0,8,8,0,1,1,0,1,1.52587890625e-05,0.00390625,0.1001129150390625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_e9b8d2a016cecbe9,crk2_v2_raw_coding_e9b8d2a016cecbe9,coding,level_2,19,1,5,6,1,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_ea7f6e6fba9b94b0,crk2_v2_raw_coding_ea7f6e6fba9b94b0,coding,level_2,22,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_ebed620a35278c78,crk2_v2_raw_coding_ebed620a35278c78,coding,level_3,26,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_efcb7f6e57dd8983,crk2_v2_raw_coding_efcb7f6e57dd8983,coding,level_2,43,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_effc5541ec021859,crk2_v2_raw_coding_effc5541ec021859,coding,level_3,14,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_f0d436de32fb8daf,crk2_v2_raw_coding_f0d436de32fb8daf,coding,level_1,20,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_f28a66e797663ef0,crk2_v2_raw_coding_f28a66e797663ef0,coding,level_3,17,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_f3ed99cada406705,crk2_v2_raw_coding_f3ed99cada406705,coding,level_2,13,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_coding_fa1bbbc136909a4b,crk2_v2_raw_coding_fa1bbbc136909a4b,coding,level_2,15,1,2,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d0077a9f5b311119,crk2_v2_raw_d0077a9f5b311119,health_seed,level_1,7,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d079c0522cf8bbc8,crk2_v2_raw_d079c0522cf8bbc8,health_seed,level_2,21,0,3,3,0,1,1,0,0,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d15722b649ef1c18,crk2_v2_raw_d15722b649ef1c18,health_seed,level_2,20,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d183781547c7150b,crk2_v2_raw_d183781547c7150b,health_seed,level_1,26,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d22945f6a41ea04d,crk2_v2_raw_d22945f6a41ea04d,health_seed,level_2,9,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d276b57225c36b8d,crk2_v2_raw_d276b57225c36b8d,health_seed,level_2,21,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d27ac8d767177a52,crk2_v2_raw_d27ac8d767177a52,health_seed,level_3,28,0,3,3,0,1,1,0,0,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d3de3ffd84ee0f5b,crk2_v2_raw_d3de3ffd84ee0f5b,health_seed,level_1,14,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d3e92d796353280a,crk2_v2_raw_d3e92d796353280a,health_seed,level_2,26,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d60869d33fdb9b02,crk2_v2_raw_d60869d33fdb9b02,health_seed,level_1,8,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d81079a694ae6e29,crk2_v2_raw_d81079a694ae6e29,health_seed,level_1,10,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d823e0fad5b2c8e1,crk2_v2_raw_d823e0fad5b2c8e1,health_seed,level_2,15,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d8868e5fb44efdc7,crk2_v2_raw_d8868e5fb44efdc7,health_seed,level_3,25,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d96dc22280e7a8fe,crk2_v2_raw_d96dc22280e7a8fe,health_seed,level_3,22,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_d9fd2ebe4d0f8fa8,crk2_v2_raw_d9fd2ebe4d0f8fa8,health_seed,level_2,20,2,4,6,1,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_dbea118211134b29,crk2_v2_raw_dbea118211134b29,health_seed,level_2,14,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_dbecd026abcbcb9c,crk2_v2_raw_dbecd026abcbcb9c,health_seed,level_2,14,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_dc92827d86a61e89,crk2_v2_raw_dc92827d86a61e89,health_seed,level_1,11,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_de150758c69a8ff9,crk2_v2_raw_de150758c69a8ff9,health_seed,level_2,44,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_df0fbdd07ce6024a,crk2_v2_raw_df0fbdd07ce6024a,health_seed,level_2,14,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_df89a72885bd9c79,crk2_v2_raw_df89a72885bd9c79,health_seed,level_2,22,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_e0ac4737ef721528,crk2_v2_raw_e0ac4737ef721528,health_seed,level_2,10,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_e0b55ba2d0598254,crk2_v2_raw_e0b55ba2d0598254,health_seed,level_3,29,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_e3ecb220ae856952,crk2_v2_raw_e3ecb220ae856952,health_seed,level_2,16,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_e63388c6c330af19,crk2_v2_raw_e63388c6c330af19,health_seed,level_2,21,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_e7d2d70087aeb339,crk2_v2_raw_e7d2d70087aeb339,health_seed,level_3,17,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_e984757614d9f845,crk2_v2_raw_e984757614d9f845,health_seed,level_3,27,0,6,6,0,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_eb6b413001817f35,crk2_v2_raw_eb6b413001817f35,health_seed,level_2,13,2,4,6,1,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_eceed50e62ec3faa,crk2_v2_raw_eceed50e62ec3faa,health_seed,level_1,14,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_ee1ec9d25356a661,crk2_v2_raw_ee1ec9d25356a661,health_seed,level_2,21,0,3,3,0,1,1,0,0,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_ee996c61deb77578,crk2_v2_raw_ee996c61deb77578,health_seed,level_3,11,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_f0e46c5cf020616a,crk2_v2_raw_f0e46c5cf020616a,health_seed,level_2,18,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_f12d07264f0b6093,crk2_v2_raw_f12d07264f0b6093,health_seed,level_2,10,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_f2b24a5003342253,crk2_v2_raw_f2b24a5003342253,health_seed,level_1,8,0,2,2,0,1,1,0,0,0.0625,0.25,0.5625
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_f4485af0a5d6e772,crk2_v2_raw_f4485af0a5d6e772,health_seed,level_3,21,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_f50af9565d336ac9,crk2_v2_raw_f50af9565d336ac9,health_seed,level_2,17,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_f737047dcccd1af8,crk2_v2_raw_f737047dcccd1af8,health_seed,level_3,22,0,5,5,0,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_fa0eecd70c1945a4,crk2_v2_raw_fa0eecd70c1945a4,health_seed,level_2,15,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,deepseek-flash,no_memory,answer:deepseek-flash:no_memory:crk2_v2_raw_fc5b06ac653431a6,crk2_v2_raw_fc5b06ac653431a6,health_seed,level_2,22,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
